time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.900000000000003,-4.67526713862,-1.03378110379,23.8695374973,0.0260141760141,6.25275208884,0.0,-2.13633129797,-0.246778219272,5.83733643267,0.0148164116137,-0.0164554664588,0.0,491.3399598601189,491.1889243141031,493.6013367216597,490.99993229933705
3.960000000000003,-4.80329220942,-1.04827588804,24.2142488682,0.027728356636,6.25189661086,0.0,-2.13108231016,-0.236272224661,5.65396434327,0.0472869566247,-0.0101902538933,0.0,372.78204934976685,373.39397973237254,370.6588922336614,373.83751726941006
4.020000000000002,-4.93067505494,-1.06182998453,24.5580555622,0.0308780527832,6.25193104895,0.0,-2.11500137788,-0.215222470367,5.80550572061,0.0612765928433,0.0162692485717,0.0,478.372844606314,480.38376180892067,481.7070241545059,482.7654477395054
4.080000000000001,-5.0571035206,-1.07405479256,24.9107418736,0.0342473209884,6.25285965631,0.0,-2.09939190187,-0.191909651812,5.94995421666,0.0431884546303,0.0138428717627,0.0,480.5440304665979,480.35991896110636,480.6979703581602,479.32691852087754
4.14,-5.18275071873,-1.08496976587,25.2675086222,0.0373068520967,6.25333371804,0.0,-2.08889315384,-0.171675080338,5.94229456329,0.0632433102195,-0.00793570501495,0.0,434.2104325120771,432.37907801192057,436.07514377606867,437.7491611910581
4.199999999999998,-5.30779791513,-1.09464926358,25.6228761675,0.0414198872664,6.25250317066,0.0,-2.07928393313,-0.150643639799,5.90348487393,0.0774729131131,-0.0295476347533,0.0,425.3993460751507,423.544336562229,424.6591656718118,425.8819899137337
4.259999999999997,-5.43227522429,-1.1030298873,25.9751315579,0.0459228315588,6.25163413264,0.0,-2.06985040678,-0.128340615289,5.83868980808,0.0697010264144,0.0054404076644,0.0,414.4205160245137,417.4851772182064,415.88828800357237,415.21168684704884
4.319999999999996,-5.55599305751,-1.10972954139,26.3293410112,0.0503760433357,6.252665814,0.0,-2.05416319206,-0.0945520234768,5.96760768523,0.0819945359263,0.0339359688339,0.0,475.30152763034323,477.48071621593084,475.3562888647394,476.30142829982015
4.379999999999995,-5.67888002112,-1.11444876887,26.6884466338,0.0552203911659,6.25491502773,0.0,-2.04225272388,-0.0623149565519,6.00235519507,0.0781037896884,0.0437797036406,0.0,448.16319849998894,448.96338198707343,449.4167130082704,449.1063575199511
4.439999999999993,-5.80112410127,-1.11720851158,27.0484809487,0.0598696440706,6.25767735976,0.0,-2.03276176748,-0.0292717588795,5.99875512626,0.0762264431494,0.05021114498,0.0,436.9501304705416,437.4873533275047,437.3173955139859,437.16583497713566
4.499999999999992,-5.92280894046,-1.11781914879,27.4096858147,0.0649125407596,6.26045271253,0.0,-2.02365594402,0.00935519236688,6.04112602613,0.0963190499138,0.0368634531868,0.0,452.43191398466575,451.35695882519013,450.98467414381395,452.6104902685916
4.559999999999991,-6.04405447822,-1.11619157545,27.7707218118,0.0705923777779,6.26336815754,0.0,-2.01804918027,0.0453718915801,5.99359428083,0.0911321511774,0.0653004096319,0.0,421.93836643882213,424.3882807169523,424.1812237672327,423.74353596421423
4.6199999999999894,-6.16502743721,-1.11237208445,28.1280540543,0.0762244254058,6.26677479339,0.0,-2.01464060111,0.0823930181876,5.91779722156,0.0988392529108,0.0283827880004,0.0,415.78539419687854,412.53982318542404,412.8350035795094,413.52279866386897
4.679999999999988,-6.28581480544,-1.10613000979,28.4822890633,0.0825644444556,6.2688141451,0.0,-2.01174843088,0.126198514058,5.89011164654,0.116664583724,0.0433365162007,0.0,428.7221329660196,429.9915793150122,427.9300271279973,429.45504826244127
4.739999999999987,-6.40647076274,-1.09719753524,28.8342822975,0.0899066888954,6.2712440316,0.0,-2.01030292346,0.172146062013,5.84315211643,0.131851073876,0.0341141733407,0.0,422.9853813482674,422.1911849222587,421.7699599284088,423.09404873367504
4.799999999999986,-6.52707222,-1.08535856525,29.1837511515,0.0976660643493,6.27369225859,0.0,-2.00991862338,0.223142078375,5.80590415329,0.123721637674,0.051624746796,0.0,423.9353299310796,425.43850548467987,426.45939818463876,425.78035948402635
4.859999999999984,-6.64766439813,-1.07002809712,29.5340364265,0.105336797718,6.27715467708,0.0,-2.01012913943,0.288568135049,5.8698215537,0.135021495251,0.0677107005504,0.0,457.13558929713105,458.4179752294532,456.8148366827437,457.72950213967954
